id,const,created,modified,description,title,url,title_type,imdb_rating,runtime,year,genres,num_votes,release_date,directors
366,tt0085183,2017-11-26,2017-11-26,,Ator l'invincibile,https://www.imdb.com/title/tt0085183/,movie,3.2,98,1982,"Action, Adventure, Fantasy",2747,1982-10-07,Joe D'Amato
367,tt0318081,2017-11-27,2017-11-27,,A Sound of Thunder,https://www.imdb.com/title/tt0318081/,movie,4.2,110,2005,"Action, Adventure, Horror, Sci-Fi, Thriller",20040,2005-08-26,Peter Hyams
368,tt4982166,2017-11-28,2017-11-28,,La noche del virgen,https://www.imdb.com/title/tt4982166/,movie,5.2,116,2016,"Comedy, Fantasy, Horror, Mystery, Thriller",569,2016-10-16,Roberto San Sebastián
369,tt0061189,2017-12-12,2017-12-12,,The Wild Angels,https://www.imdb.com/title/tt0061189/,movie,5.6,93,1966,"Action, Drama, Thriller",3152,1966-07-20,Roger Corman
370,tt7204400,2017-12-17,2017-12-17,,Geo-Disaster,https://www.imdb.com/title/tt7204400/,video,2.8,87,2017,"Action, Adventure, Drama, Sci-Fi, Thriller",1062,2017-10-03,Thunder Levin
371,tt1139592,2017-12-17,2017-12-17,,Jeepers Creepers 3,https://www.imdb.com/title/tt1139592/,movie,3.9,100,2017,Horror,22624,2017-09-26,Victor Salva
372,tt5607782,2017-12-23,2017-12-23,,The Covenant,https://www.imdb.com/title/tt5607782/,movie,3.6,87,2017,"Horror, Mystery",1673,2017-02-07,Robert Conway
373,tt5120400,2017-12-23,2017-12-23,,Red Christmas,https://www.imdb.com/title/tt5120400/,movie,4.4,82,2016,"Horror, Thriller",2247,2016-06-17,Craig Anderson
374,tt0254872,2017-12-26,2017-12-26,,Wishmaster 4: The Prophecy Fulfilled,https://www.imdb.com/title/tt0254872/,video,4.0,90,2002,"Fantasy, Horror, Romance",3919,2002-01-17,Chris Angel
375,tt1981128,2018-01-05,2018-01-05,,Geostorm,https://www.imdb.com/title/tt1981128/,movie,5.3,109,2017,"Action, Sci-Fi, Thriller",111324,2017-10-12,Dean Devlin
376,tt4213806,2018-01-06,2018-01-06,,Toro,https://www.imdb.com/title/tt4213806/,movie,5.9,105,2016,"Action, Adventure, Crime, Drama, Thriller",3332,2016-04-22,Kike Maíllo
377,tt0239432,2018-01-10,2018-01-10,,Gitano,https://www.imdb.com/title/tt0239432/,movie,3.5,106,2000,"Drama, Thriller",303,2000-09-01,Manuel Palacios
378,tt0079540,2018-01-10,2018-01-10,,Meatballs,https://www.imdb.com/title/tt0079540/,movie,6.2,94,1979,Comedy,22670,1979-06-28,Ivan Reitman
379,tt1500491,2018-01-10,2018-01-10,,Death Race 2,https://www.imdb.com/title/tt1500491/,video,5.6,100,2010,"Action, Crime, Sci-Fi, Thriller",33617,2010-12-27,Roel Reiné
380,tt0084424,2018-01-10,2018-01-10,,I nuovi barbari,https://www.imdb.com/title/tt0084424/,movie,4.6,91,1983,"Action, Sci-Fi, Thriller",2871,1983-04-10,Enzo G. Castellari
381,tt0099401,2018-01-11,2018-01-11,,Demon Wind,https://www.imdb.com/title/tt0099401/,movie,4.9,96,1990,Horror,2946,1990-07-05,Charles Philip Moore
382,tt0095299,2018-01-11,2018-01-11,,Hide and Go Shriek,https://www.imdb.com/title/tt0095299/,movie,5.2,90,1988,"Horror, Thriller",1831,1988-11-01,Skip Schoolnik
383,tt0228183,2018-01-11,2018-01-11,,The Dark Power,https://www.imdb.com/title/tt0228183/,movie,3.3,87,1985,Horror,682,1988-02-26,Phil Smoot
384,tt0082744,2018-01-11,2018-01-11,,Midnight,https://www.imdb.com/title/tt0082744/,movie,4.9,94,1982,"Horror, Thriller",1147,1982-05-28,John A. Russo
385,tt0080527,2018-01-11,2018-01-11,,The Children,https://www.imdb.com/title/tt0080527/,movie,5.4,93,1980,"Horror, Sci-Fi",2417,1980-06-13,Max Kalmanowicz
386,tt0071318,2018-01-13,2018-01-13,,Chosen Survivors,https://www.imdb.com/title/tt0071318/,movie,5.4,99,1974,"Action, Adventure, Drama, Horror, Sci-Fi, Thriller",907,1974-05-22,Sutton Roley
387,tt0065168,2018-01-13,2018-01-13,,La vampire nue,https://www.imdb.com/title/tt0065168/,movie,5.4,90,1970,Horror,1611,1970-05-20,Jean Rollin
388,tt0368226,2018-01-14,2018-01-14,,The Room,https://www.imdb.com/title/tt0368226/,movie,3.6,99,2003,Drama,91051,2003-06-27,Tommy Wiseau
389,tt0093995,2018-01-22,2018-01-22,,"Slugs, muerte viscosa",https://www.imdb.com/title/tt0093995/,movie,5.3,92,1988,Horror,5382,1988-02-05,Juan Piquer Simón
390,tt0066848,2018-01-22,2018-01-22,,Blood and Lace,https://www.imdb.com/title/tt0066848/,movie,5.4,87,1971,Horror,1118,1971-03-03,Philip Gilbert
391,tt0379574,2018-01-24,2018-01-24,,La venganza de los punks,https://www.imdb.com/title/tt0379574/,movie,5.8,90,1991,Action,76,1991-06-18,Damián Acosta Esparza
392,tt0234748,2018-01-26,2018-01-26,,Slime City,https://www.imdb.com/title/tt0234748/,movie,5.3,81,1988,Horror,1165,1988-05-06,Gregory Lamberson
393,tt0453533,2018-01-30,2018-01-30,,Unrest,https://www.imdb.com/title/tt0453533/,movie,5.0,88,2006,"Horror, Thriller",8142,2006-09-07,Jason Todd Ipson
394,tt1650555,2018-02-01,2018-02-01,,Lobos de Arga,https://www.imdb.com/title/tt1650555/,movie,6.0,98,2011,"Comedy, Horror",2379,2011-10-07,Juan Martínez Moreno
395,tt0086349,2018-02-01,2018-02-01,,Spasms,https://www.imdb.com/title/tt0086349/,movie,4.4,90,1983,"Horror, Sci-Fi",1185,1983-10-28,William Fruet
396,tt0110978,2018-02-02,2018-02-02,,The Return of the Texas Chainsaw Massacre,https://www.imdb.com/title/tt0110978/,movie,3.3,87,1995,"Comedy, Horror, Thriller",24132,1995-03-12,Kim Henkel
397,tt0087336,2018-02-02,2018-02-02,,Girls Nite Out,https://www.imdb.com/title/tt0087336/,movie,4.8,96,1982,"Horror, Mystery, Thriller",1701,1982-12-03,Robert Deubel
398,tt0077470,2018-02-02,2018-02-02,,Dracula's Dog,https://www.imdb.com/title/tt0077470/,movie,4.4,87,1977,Horror,1512,1977-05-08,Albert Band
399,tt0164143,2018-02-02,2018-02-02,,The Psychotronic Man,https://www.imdb.com/title/tt0164143/,movie,2.9,90,1979,"Horror, Sci-Fi",473,1979-04-30,Jack M. Sell
400,tt1702425,2018-02-06,2018-02-06,,Casa de mi Padre,https://www.imdb.com/title/tt1702425/,movie,5.5,85,2012,"Comedy, Western",21264,2012-03-13,Matt Piedmont
401,tt0091276,2018-02-11,2018-02-11,,Invaders from Mars,https://www.imdb.com/title/tt0091276/,movie,5.5,100,1986,"Horror, Sci-Fi",9688,1986-06-06,Tobe Hooper
402,tt1470023,2018-02-11,2018-02-11,,MacGruber,https://www.imdb.com/title/tt1470023/,movie,5.6,90,2010,"Action, Comedy",46173,2010-03-15,Jorma Taccone
403,tt5534434,2018-02-16,2018-02-16,,Victor Crowley,https://www.imdb.com/title/tt5534434/,movie,5.5,83,2017,"Action, Comedy, Horror, Thriller",6355,2017-08-22,Adam Green
404,tt0065610,2018-02-16,2018-02-16,,Darker Than Amber,https://www.imdb.com/title/tt0065610/,movie,6.2,96,1970,"Action, Drama, Mystery, Thriller",568,1970-08-12,Robert Clouse
405,tt0488962,2018-02-16,2018-02-16,,Big Bad Wolf,https://www.imdb.com/title/tt0488962/,movie,5.2,95,2006,"Action, Comedy, Fantasy, Horror, Thriller",2706,2006-10-25,Lance W. Dreesen
406,tt0073604,2018-02-16,2018-02-16,,Rana: The Legend of Shadow Lake,https://www.imdb.com/title/tt0073604/,movie,3.1,96,1980,"Adventure, Horror, Sci-Fi",561,1980-10-10,Bill Rebane
407,tt0392818,2018-02-16,2018-02-16,,Süpermen Dönüyor,https://www.imdb.com/title/tt0392818/,movie,3.6,67,1979,"Adventure, Fantasy, Sci-Fi",663,1979-12-31,Kunt Tulgar
408,tt0077429,2018-02-16,2018-02-16,,Devil Dog: The Hound of Hell,https://www.imdb.com/title/tt0077429/,tvMovie,5.2,95,1978,"Horror, Thriller",1359,1978-10-31,Curtis Harrington
409,tt3334418,2018-02-19,2018-02-19,,Living Among Us,https://www.imdb.com/title/tt3334418/,movie,5.3,87,2018,"Comedy, Fantasy, Horror, Sci-Fi, Thriller",2840,2018-02-02,Brian A. Metcalf
410,tt0078916,2018-02-20,2018-02-20,,Buio Omega,https://www.imdb.com/title/tt0078916/,movie,6.2,94,1979,Horror,5340,1979-11-15,Joe D'Amato
411,tt4060576,2018-03-07,2018-03-07,,Lavalantula,https://www.imdb.com/title/tt4060576/,tvMovie,4.6,83,2015,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",3278,2015-07-25,Mike Mendez
412,tt0090881,2018-03-07,2018-03-07,,Crawlspace,https://www.imdb.com/title/tt0090881/,movie,5.3,80,1986,"Horror, Thriller",3584,1986-05-21,David Schmoeller
413,tt0082199,2018-03-14,2018-03-14,,Condorman,https://www.imdb.com/title/tt0082199/,movie,5.6,90,1981,"Action, Adventure, Comedy, Drama, Family, Romance",5100,1981-07-02,Charles Jarrott
414,tt0341564,2018-03-14,2018-03-14,,Scarecrow,https://www.imdb.com/title/tt0341564/,video,3.5,86,2002,"Comedy, Horror",1228,2002-12-30,Emmanuel Itier
415,tt0353984,2018-03-14,2018-03-14,,Scarecrow Slayer,https://www.imdb.com/title/tt0353984/,video,2.4,90,2003,"Action, Drama, Horror",869,2003-08-12,David Michael Latt
416,tt0220673,2018-03-16,2018-03-16,,Nunca asistas a este tipo de fiestas,https://www.imdb.com/title/tt0220673/,video,6.5,70,2000,"Comedy, Horror",188,2000-12-04,"Hernán Sáez, Paulo Soria, Pablo Parés"
417,tt2124787,2018-03-26,2018-03-26,,Final Girl,https://www.imdb.com/title/tt2124787/,movie,4.7,84,2015,"Horror, Thriller",16167,2015-07-08,Tyler Shields
418,tt5041296,2018-03-26,2018-03-26,,Muse,https://www.imdb.com/title/tt5041296/,movie,5.4,107,2017,"Fantasy, Horror, Mystery, Thriller",3642,2017-10-07,Jaume Balagueró
419,tt0098143,2018-03-28,2018-03-28,,Puppet Master,https://www.imdb.com/title/tt0098143/,video,5.5,90,1989,"Fantasy, Horror, Sci-Fi, Thriller",11877,1989-10-12,David Schmoeller
420,tt0257231,2018-04-09,2018-04-09,,Torrente 2: Misión en Marbella,https://www.imdb.com/title/tt0257231/,movie,6.4,99,2001,"Action, Comedy, Crime",7571,2001-03-30,Santiago Segura
421,tt0086865,2018-04-09,2018-04-09,,Al este del oeste,https://www.imdb.com/title/tt0086865/,movie,5.4,85,1984,"Comedy, Western",214,1984-09-20,Mariano Ozores
422,tt0081777,2018-04-09,2018-04-09,,Xanadu,https://www.imdb.com/title/tt0081777/,movie,5.3,96,1980,"Fantasy, Musical, Romance",14564,1980-08-08,Robert Greenwald
423,tt2578608,2018-04-11,2018-04-11,,Krampus: The Christmas Devil,https://www.imdb.com/title/tt2578608/,movie,1.6,82,2013,"Action, Horror, Thriller",1927,2013-08-17,Jason Hull
424,tt0093758,2018-04-19,2018-04-19,,Policía,https://www.imdb.com/title/tt0093758/,movie,4.4,95,1987,"Action, Adventure, Crime, Drama, Thriller",107,1987-02-12,Álvaro Sáenz de Heredia
425,tt0233004,2018-04-23,2018-04-23,,Il était une fois le diable,https://www.imdb.com/title/tt0233004/,movie,3.7,76,1986,Horror,582,1986-11-26,Bernard Launois
426,tt0084935,2018-04-23,2018-04-23,,Il mondo di Yor,https://www.imdb.com/title/tt0084935/,movie,4.3,89,1983,"Action, Adventure, Fantasy, Sci-Fi",3341,1983-02-10,Antonio Margheriti
427,tt0095312,2018-04-23,2018-04-23,,Hollywood Chainsaw Hookers,https://www.imdb.com/title/tt0095312/,movie,5.3,75,1988,"Comedy, Horror",3712,1988-03-31,Fred Olen Ray
428,tt0116247,2018-04-30,2018-04-30,,Evil Ed,https://www.imdb.com/title/tt0116247/,movie,5.5,93,1995,"Comedy, Horror",3821,1995-11-11,Anders Jacobsson
429,tt0416730,2018-05-04,2018-05-04,,FBI: Frikis buscan incordiar,https://www.imdb.com/title/tt0416730/,movie,2.3,85,2004,Comedy,314,2004-06-04,Javier Cárdenas
430,tt0101502,2018-05-05,2018-05-05,,The Borrower,https://www.imdb.com/title/tt0101502/,movie,5.3,92,1991,"Comedy, Horror, Sci-Fi",1972,1991-05-25,John McNaughton
431,tt4594836,2018-05-08,2018-05-08,,Darc,https://www.imdb.com/title/tt4594836/,movie,5.8,97,2018,"Action, Crime, Thriller",4593,2018-04-30,Julius R. Nasso
432,tt5688868,2018-05-10,2018-05-10,,Primal Rage,https://www.imdb.com/title/tt5688868/,movie,5.0,106,2018,"Action, Adventure, Horror, Thriller",3814,2018-07-31,Patrick Magee
433,tt0074442,2018-05-14,2018-05-14,,I due superpiedi quasi piatti,https://www.imdb.com/title/tt0074442/,movie,7.1,115,1977,"Action, Comedy, Adventure, Crime",12023,1977-04-01,Enzo Barboni
434,tt0069697,2018-05-14,2018-05-14,,...altrimenti ci arrabbiamo!,https://www.imdb.com/title/tt0069697/,movie,7.3,102,1974,"Action, Comedy",13061,1974-03-29,Marcello Fondato
435,tt0080530,2018-05-14,2018-05-14,,Chissà perché... capitano tutte a me,https://www.imdb.com/title/tt0080530/,movie,5.8,99,1980,"Action, Comedy, Family, Sci-Fi",2940,1980-10-03,Michele Lupo
436,tt0088291,2018-05-21,2018-05-21,,The Toughest Man in the World,https://www.imdb.com/title/tt0088291/,tvMovie,5.2,120,1984,"Comedy, Drama",325,1984-11-07,Dick Lowry
437,tt2769828,2018-05-22,2018-05-22,,Peelers,https://www.imdb.com/title/tt2769828/,movie,4.1,95,2016,"Comedy, Horror",2123,2016-04-09,Sevé Schelenz
438,tt0069945,2018-05-24,2018-05-24,,Dark Star,https://www.imdb.com/title/tt0069945/,movie,6.2,83,1974,"Comedy, Sci-Fi",25525,1974-03-30,John Carpenter
439,tt1137450,2018-05-25,2018-05-25,,Death Wish,https://www.imdb.com/title/tt1137450/,movie,6.3,107,2018,"Action, Crime, Drama, Thriller",73554,2018-03-01,Eli Roth
440,tt1418377,2018-05-25,2018-05-25,,"I, Frankenstein",https://www.imdb.com/title/tt1418377/,movie,5.1,92,2014,"Action, Fantasy, Sci-Fi",82173,2014-01-20,Stuart Beattie
441,tt0182996,2018-05-25,2018-05-25,,Don't Go in the Woods,https://www.imdb.com/title/tt0182996/,movie,3.8,82,1981,"Horror, Thriller",3305,1981-11-20,James Bryan
442,tt0141897,2018-05-26,2018-05-26,,Terror,https://www.imdb.com/title/tt0141897/,movie,5.2,84,1978,Horror,1544,1978-12-31,Norman J. Warren
443,tt7026370,2018-05-26,2018-05-26,,Chi o sû nendo,https://www.imdb.com/title/tt7026370/,movie,5.1,80,2017,Horror,432,2017-08-19,Sôichi Umezawa
444,tt0096246,2018-06-07,2018-06-07,,The Terror Within,https://www.imdb.com/title/tt0096246/,movie,4.7,88,1989,"Horror, Sci-Fi",2033,1989-01-20,Thierry Notz
445,tt0066578,2018-06-07,2018-06-07,,The Wizard of Gore,https://www.imdb.com/title/tt0066578/,movie,5.2,95,1970,Horror,3765,1970-10-23,Herschell Gordon Lewis
446,tt0071308,2018-06-07,2018-06-07,,Chi o suu bara,https://www.imdb.com/title/tt0071308/,movie,6.3,83,1974,"Drama, Horror",783,1974-07-20,Michio Yamamoto
447,tt0078417,2018-06-07,2018-06-07,,The Bermuda Triangle,https://www.imdb.com/title/tt0078417/,movie,4.0,112,1978,"Horror, Sci-Fi, Mystery",1494,1978-02-10,René Cardona Jr.
448,tt3564200,2018-06-08,2018-06-08,,Tooken,https://www.imdb.com/title/tt3564200/,movie,3.6,80,2015,"Action, Comedy",1722,2015-05-26,John Asher
449,tt0104053,2018-06-08,2018-06-08,,Trauma,https://www.imdb.com/title/tt0104053/,movie,5.8,106,1993,"Horror, Mystery, Thriller",7554,1993-03-12,Dario Argento
450,tt0051731,2018-06-09,2018-06-09,,El hombre y el monstruo,https://www.imdb.com/title/tt0051731/,movie,6.1,78,1959,Horror,299,1959-10-08,Rafael Baledón
451,tt0116629,2018-06-09,2018-06-09,,Independence Day,https://www.imdb.com/title/tt0116629/,movie,7.0,145,1996,"Action, Adventure, Sci-Fi",582726,1996-06-25,Roland Emmerich
452,tt0479997,2018-06-09,2018-06-09,,Season of the Witch,https://www.imdb.com/title/tt0479997/,movie,5.4,95,2011,"Action, Adventure, Fantasy",95610,2011-01-04,Dominic Sena
453,tt0367882,2018-06-09,2018-06-09,,Indiana Jones and the Kingdom of the Crystal Skull,https://www.imdb.com/title/tt0367882/,movie,6.2,122,2008,"Action, Adventure",461629,2008-05-18,Steven Spielberg
454,tt0119707,2018-06-09,2018-06-09,,Mortal Kombat: Annihilation,https://www.imdb.com/title/tt0119707/,movie,3.6,95,1997,"Action, Adventure, Fantasy, Sci-Fi, Thriller",55847,1997-11-21,John R. Leonetti
455,tt0356634,2018-06-09,2018-06-09,,Garfield,https://www.imdb.com/title/tt0356634/,movie,5.0,80,2004,"Animation, Adventure, Comedy, Family, Fantasy",89116,2004-06-06,Peter Hewitt
456,tt0377309,2018-06-09,2018-06-09,,Three,https://www.imdb.com/title/tt0377309/,movie,4.9,95,2005,"Drama, Romance, Thriller",10022,2005-11-16,Stewart Raffill
457,tt0306685,2018-06-10,2018-06-10,,Cradle 2 the Grave,https://www.imdb.com/title/tt0306685/,movie,5.8,101,2003,"Action, Crime, Drama, Thriller",45622,2003-02-24,Andrzej Bartkowiak
458,tt1815862,2018-06-10,2018-06-10,,After Earth,https://www.imdb.com/title/tt1815862/,movie,4.8,100,2013,"Action, Adventure, Sci-Fi",203917,2013-05-01,M. Night Shyamalan
459,tt0106450,2018-06-10,2018-06-10,,Body Melt,https://www.imdb.com/title/tt0106450/,movie,5.2,81,1993,"Horror, Comedy, Sci-Fi",3355,1993-10-31,Philip Brophy
460,tt2622672,2018-06-11,2018-06-11,,Scream at the Devil,https://www.imdb.com/title/tt2622672/,movie,2.6,98,2015,"Horror, Mystery, Thriller",593,2016-03-02,Joseph P. Stachura
461,tt1560985,2018-06-13,2018-06-13,,The Devil Inside,https://www.imdb.com/title/tt1560985/,movie,4.2,83,2012,Horror,36515,2012-01-05,William Brent Bell
462,tt0120207,2018-06-13,2018-06-13,,Steel,https://www.imdb.com/title/tt0120207/,movie,2.9,97,1997,"Action, Adventure, Crime, Fantasy, Sci-Fi",14350,1997-08-15,Kenneth Johnson
463,tt0443473,2018-06-19,2018-06-19,,The Condemned,https://www.imdb.com/title/tt0443473/,movie,6.0,114,2007,"Action, Crime, Thriller",53261,2007-03-30,Scott Wiper
464,tt4357394,2018-07-01,2018-07-01,,Tau,https://www.imdb.com/title/tt4357394/,movie,5.8,97,2018,"Sci-Fi, Thriller",32575,2018-06-29,Federico D'Alessandro
465,tt0155350,2018-07-03,2018-07-03,,The Video Dead,https://www.imdb.com/title/tt0155350/,video,5.0,90,1987,Horror,4343,1987-10-15,Robert Scott
466,tt6772950,2018-07-07,2018-07-07,,Truth or Dare,https://www.imdb.com/title/tt6772950/,movie,5.2,100,2018,"Horror, Thriller",58408,2018-04-12,Jeff Wadlow
467,tt1204977,2018-07-07,2018-07-07,,Ouija,https://www.imdb.com/title/tt1204977/,movie,4.5,89,2014,"Horror, Mystery, Thriller",54320,2014-10-23,Stiles White
468,tt6409762,2018-07-09,2018-07-09,,Big Legend,https://www.imdb.com/title/tt6409762/,movie,4.7,89,2018,"Action, Adventure, Horror, Thriller",2914,2018-06-13,Justin Lee
469,tt3106120,2018-07-23,2018-07-23,,See No Evil 2,https://www.imdb.com/title/tt3106120/,movie,4.7,90,2014,"Action, Horror, Thriller",7144,2014-10-21,"Sylvia Soska, Jen Soska"
470,tt0103596,2018-08-17,2018-08-17,,3 Ninjas,https://www.imdb.com/title/tt0103596/,movie,5.3,84,1992,"Action, Comedy, Family, Sport",22255,1992-08-07,Jon Turteltaub
471,tt0974015,2018-08-17,2018-08-17,,Justice League,https://www.imdb.com/title/tt0974015/,movie,6.1,120,2017,"Action, Adventure, Fantasy, Sci-Fi",459446,2017-10-26,Zack Snyder
472,tt3390550,2018-08-18,2018-08-18,,The Barn,https://www.imdb.com/title/tt3390550/,movie,5.2,88,2016,"Comedy, Horror",1649,2016-03-12,Justin M. Seaman
473,tt4158594,2018-08-20,2018-08-20,,Boar,https://www.imdb.com/title/tt4158594/,movie,5.1,96,2017,"Adventure, Horror, Thriller",3546,2017-11-23,Chris Sun
474,tt0082136,2018-08-25,2018-08-25,,The Cannonball Run,https://www.imdb.com/title/tt0082136/,movie,6.2,95,1981,"Action, Comedy, Sport",37660,1981-06-19,Hal Needham
475,tt0119709,2018-08-26,2018-08-26,,Most Wanted,https://www.imdb.com/title/tt0119709/,movie,5.6,99,1997,"Action, Thriller",6156,1997-10-07,David Hogan
476,tt4191580,2018-08-30,2018-08-30,,Meet the Blacks,https://www.imdb.com/title/tt4191580/,movie,4.8,94,2016,"Comedy, Horror",36995,2016-04-01,Deon Taylor
477,tt7690670,2018-09-02,2018-09-02,,Superfly,https://www.imdb.com/title/tt7690670/,movie,5.2,116,2018,"Action, Crime, Thriller",7305,2018-06-13,Director X.
478,tt2978102,2018-09-02,2018-09-02,,Term Life,https://www.imdb.com/title/tt2978102/,movie,5.6,93,2016,"Action, Crime, Drama, Thriller",8370,2016-04-28,Peter Billingsley
479,tt0115683,2018-09-04,2018-09-04,,Bio-Dome,https://www.imdb.com/title/tt0115683/,movie,4.4,88,1996,Comedy,28395,1996-01-12,Jason Bloom
480,tt7549892,2018-09-06,2018-09-06,,Aterrados,https://www.imdb.com/title/tt7549892/,movie,6.5,87,2017,Horror,17104,2017-10-27,Demián Rugna
481,tt4881806,2018-09-16,2018-09-16,,Jurassic World: Fallen Kingdom,https://www.imdb.com/title/tt4881806/,movie,6.1,128,2018,"Action, Adventure, Sci-Fi",323718,2018-05-21,J.A. Bayona
482,tt7076834,2018-09-18,2018-09-18,,Pengabdi Setan,https://www.imdb.com/title/tt7076834/,movie,6.5,107,2017,"Drama, Horror, Mystery",9890,2017-09-20,Joko Anwar
483,tt4799050,2018-09-23,2018-09-23,,Rough Night,https://www.imdb.com/title/tt4799050/,movie,5.2,101,2017,Comedy,53496,2017-06-15,Lucia Aniello
484,tt4651410,2018-09-26,2018-09-26,,Precious Cargo,https://www.imdb.com/title/tt4651410/,movie,4.6,90,2016,"Action, Comedy, Thriller",9625,2016-04-22,Max Adams
485,tt1340138,2018-09-26,2018-09-26,,Terminator Genisys,https://www.imdb.com/title/tt1340138/,movie,6.3,126,2015,"Action, Adventure, Sci-Fi, Thriller",282399,2015-06-21,Alan Taylor
486,tt8707374,2018-10-14,2018-10-14,,Hell House LLC II: The Abaddon Hotel,https://www.imdb.com/title/tt8707374/,movie,5.3,83,2018,"Horror, Mystery",4829,2018-09-20,Stephen Cognetti
487,tt0050147,2018-10-16,2018-10-16,,Attack of the Crab Monsters,https://www.imdb.com/title/tt0050147/,movie,4.9,63,1957,"Horror, Sci-Fi",3524,1957-02-10,Roger Corman
488,tt0050197,2018-10-16,2018-10-16,,The Black Scorpion,https://www.imdb.com/title/tt0050197/,movie,5.4,88,1957,"Horror, Sci-Fi",3069,1957-10-11,Edward Ludwig
489,tt4779682,2018-10-16,2018-10-16,,The Meg,https://www.imdb.com/title/tt4779682/,movie,5.6,113,2018,"Action, Horror, Sci-Fi, Thriller",175733,2018-08-08,Jon Turteltaub
490,tt0823726,2018-10-18,2018-10-18,,The Wailer,https://www.imdb.com/title/tt0823726/,video,3.4,90,2006,Horror,259,2006-06-20,Andrés Navia
491,tt0102799,2018-10-21,2018-10-21,,El robobo de la jojoya,https://www.imdb.com/title/tt0102799/,movie,3.7,82,1991,"Comedy, Crime",425,1991-12-20,Álvaro Sáenz de Heredia
492,tt0096830,2018-10-21,2018-10-21,,Aquí huele a muerto... (¡pues yo no he sido!),https://www.imdb.com/title/tt0096830/,movie,3.9,88,1990,"Comedy, Horror",373,1990-01-26,Álvaro Sáenz de Heredia
493,tt0097263,2018-10-22,2018-10-22,,Edge of Sanity,https://www.imdb.com/title/tt0097263/,movie,5.2,90,1989,"Drama, Horror, Thriller",1653,1989-01-31,Gérard Kikoïne
494,tt6421110,2018-10-23,2018-10-23,,Proud Mary,https://www.imdb.com/title/tt6421110/,movie,5.0,89,2018,"Action, Crime, Drama, Thriller",10234,2018-01-12,Babak Najafi
495,tt4172430,2018-10-23,2018-10-23,,13 Hours,https://www.imdb.com/title/tt4172430/,movie,7.3,144,2016,"Action, Drama, History, Thriller, War",148087,2016-01-12,Michael Bay
496,tt3363888,2018-10-23,2018-10-23,,México Bárbaro,https://www.imdb.com/title/tt3363888/,movie,4.7,114,2014,Horror,986,2014-10-08,"Edgar Nito, Ulises Guzman, Lex Ortega, Jorge Michel Grau, Laurette Flores Bornn, Aaron Soto, Isaac Ezban, Gigi Saul Guerrero"
497,tt3910736,2018-10-23,2018-10-23,,Gun Shy,https://www.imdb.com/title/tt3910736/,movie,4.1,92,2017,"Action, Comedy, Thriller",3221,2017-09-08,Simon West
498,tt0105428,2018-10-30,2018-10-30,,Sleepwalkers,https://www.imdb.com/title/tt0105428/,movie,5.3,91,1992,"Fantasy, Horror",23320,1992-04-10,Mick Garris
499,tt0362120,2018-10-30,2018-10-30,,Scary Movie 4,https://www.imdb.com/title/tt0362120/,movie,5.1,83,2006,Comedy,124095,2006-04-12,David Zucker
500,tt0113749,2018-10-31,2018-10-31,,Mallrats,https://www.imdb.com/title/tt0113749/,movie,7.0,94,1995,"Comedy, Romance",124925,1995-10-20,Kevin Smith
501,tt3816458,2018-11-01,2018-11-01,,Dead Rising,https://www.imdb.com/title/tt3816458/,movie,5.2,118,2015,"Action, Horror",9204,2015-03-27,Zach Lipovsky
502,tt6793280,2018-11-10,2018-11-10,,The Devil's Doorway,https://www.imdb.com/title/tt6793280/,movie,5.3,76,2018,Horror,3606,2018-08-25,Aislinn Clarke
503,tt0113481,2018-11-11,2018-11-11,,Johnny Mnemonic,https://www.imdb.com/title/tt0113481/,movie,5.6,103,1995,"Action, Drama, Sci-Fi, Thriller",73345,1995-04-15,Robert Longo
504,tt0257516,2018-11-12,2018-11-12,,Cursed,https://www.imdb.com/title/tt0257516/,movie,5.0,97,2005,"Comedy, Horror",33757,2005-02-25,Wes Craven
505,tt2018069,2018-11-14,2018-11-14,,Our House,https://www.imdb.com/title/tt2018069/,movie,5.3,90,2018,"Drama, Horror, Mystery, Sci-Fi, Thriller",8758,2018-07-22,Anthony Scott Burns
506,tt5938084,2018-11-16,2018-11-16,,BuyBust,https://www.imdb.com/title/tt5938084/,movie,5.7,127,2018,"Action, Crime, Thriller",1971,2018-06-29,Erik Matti
507,tt0758730,2018-12-03,2018-12-03,,AVPR: Aliens vs Predator - Requiem,https://www.imdb.com/title/tt0758730/,movie,4.6,94,2007,"Action, Adventure, Horror, Sci-Fi, Thriller",128391,2007-12-25,"Greg Strause, Colin Strause"
508,tt3829266,2018-12-03,2018-12-03,,The Predator,https://www.imdb.com/title/tt3829266/,movie,5.3,107,2018,"Action, Adventure, Horror, Sci-Fi, Thriller",136462,2018-09-07,Shane Black
509,tt1270797,2018-12-07,2018-12-07,,Venom,https://www.imdb.com/title/tt1270797/,movie,6.6,112,2018,"Action, Adventure, Sci-Fi",497150,2018-10-01,Ruben Fleischer
510,tt0083726,2018-12-25,2018-12-25,,The Challenge,https://www.imdb.com/title/tt0083726/,movie,6.2,113,1982,"Action, Drama",2434,1982-01-25,John Frankenheimer
511,tt0468461,2018-12-30,2018-12-30,,Caved In,https://www.imdb.com/title/tt0468461/,tvMovie,3.3,93,2006,"Action, Horror, Sci-Fi, Thriller",1228,2006-01-07,Richard Pepin
